cls,xmin,ymin,xmax,ymax,name
12.0,353.0,113.0,419.0,155.0,000372.xml
12.0,77.0,21.0,252.0,303.0,000372.xml
6.0,18.0,342.0,318.0,452.0,000373.xml
13.0,47.0,84.0,498.0,373.0,000374.xml
14.0,124.0,1.0,315.0,343.0,000374.xml
14.0,43.0,3.0,127.0,166.0,000374.xml
14.0,314.0,30.0,351.0,111.0,000374.xml
14.0,294.0,34.0,319.0,114.0,000374.xml
14.0,216.0,39.0,247.0,83.0,000374.xml
14.0,20.0,42.0,50.0,126.0,000374.xml
14.0,470.0,35.0,496.0,125.0,000374.xml
14.0,446.0,35.0,471.0,116.0,000374.xml
14.0,360.0,40.0,373.0,102.0,000374.xml
1.0,45.0,15.0,442.0,340.0,000379.xml
1.0,2.0,3.0,498.0,330.0,000380.xml
10.0,5.0,183.0,374.0,499.0,000381.xml
8.0,78.0,156.0,143.0,265.0,000381.xml
8.0,0.0,198.0,79.0,352.0,000381.xml
8.0,0.0,381.0,110.0,498.0,000381.xml
4.0,154.0,7.0,173.0,36.0,000381.xml
3.0,2.0,166.0,162.0,499.0,000382.xml
14.0,99.0,264.0,118.0,297.0,000382.xml
6.0,4.0,17.0,481.0,254.0,000387.xml
15.0,56.0,46.0,464.0,457.0,000391.xml
10.0,195.0,188.0,499.0,374.0,000394.xml
14.0,28.0,84.0,252.0,374.0,000394.xml
14.0,0.0,22.0,343.0,306.0,000394.xml
14.0,438.0,24.0,482.0,70.0,000394.xml
14.0,433.0,31.0,453.0,69.0,000394.xml
2.0,103.0,53.0,428.0,263.0,000395.xml
6.0,85.0,169.0,352.0,258.0,000396.xml
7.0,10.0,48.0,331.0,488.0,000400.xml
7.0,156.0,89.0,485.0,371.0,000403.xml
6.0,132.0,88.0,393.0,320.0,000404.xml
6.0,53.0,284.0,113.0,312.0,000406.xml
14.0,108.0,278.0,124.0,318.0,000406.xml
14.0,91.0,290.0,109.0,322.0,000406.xml
14.0,236.0,280.0,248.0,308.0,000406.xml
14.0,279.0,289.0,290.0,307.0,000406.xml
6.0,425.0,291.0,457.0,314.0,000406.xml
14.0,209.0,32.0,327.0,190.0,000407.xml
12.0,64.0,72.0,402.0,309.0,000407.xml
9.0,50.0,113.0,346.0,498.0,000408.xml
14.0,126.0,189.0,157.0,276.0,000411.xml
14.0,198.0,193.0,232.0,274.0,000411.xml
14.0,166.0,195.0,184.0,235.0,000411.xml
14.0,87.0,192.0,118.0,293.0,000411.xml
14.0,19.0,194.0,54.0,296.0,000411.xml
14.0,0.0,197.0,18.0,294.0,000411.xml
14.0,64.0,184.0,89.0,292.0,000411.xml
14.0,52.0,194.0,64.0,229.0,000411.xml
14.0,42.0,195.0,55.0,213.0,000411.xml
14.0,156.0,194.0,167.0,222.0,000411.xml
16.0,329.0,138.0,398.0,247.0,000416.xml
16.0,180.0,170.0,258.0,251.0,000416.xml
16.0,216.0,153.0,344.0,243.0,000416.xml
9.0,173.0,81.0,368.0,374.0,000417.xml
13.0,22.0,38.0,485.0,321.0,000419.xml
14.0,1.0,15.0,40.0,220.0,000419.xml
14.0,60.0,0.0,108.0,61.0,000419.xml
14.0,458.0,1.0,499.0,173.0,000419.xml
6.0,77.0,28.0,474.0,346.0,000420.xml
2.0,64.0,158.0,133.0,215.0,000424.xml
2.0,188.0,196.0,283.0,253.0,000424.xml
2.0,326.0,208.0,400.0,251.0,000424.xml
2.0,410.0,176.0,485.0,226.0,000424.xml
13.0,38.0,23.0,385.0,274.0,000427.xml
14.0,75.0,105.0,375.0,403.0,000428.xml
10.0,203.0,322.0,499.0,411.0,000428.xml
8.0,20.0,179.0,350.0,413.0,000428.xml
7.0,5.0,0.0,499.0,325.0,000430.xml
0.0,31.0,88.0,496.0,359.0,000431.xml
6.0,84.0,315.0,124.0,339.0,000431.xml
8.0,219.0,80.0,468.0,363.0,000433.xml
14.0,195.0,55.0,453.0,356.0,000433.xml
12.0,204.0,107.0,426.0,294.0,000435.xml
14.0,234.0,74.0,299.0,274.0,000435.xml
14.0,239.0,55.0,431.0,331.0,000438.xml
18.0,0.0,167.0,307.0,208.0,000439.xml
14.0,11.0,17.0,106.0,317.0,000443.xml
11.0,175.0,116.0,326.0,267.0,000443.xml
14.0,129.0,166.0,229.0,475.0,000446.xml
14.0,80.0,85.0,243.0,471.0,000446.xml
10.0,122.0,128.0,464.0,374.0,000448.xml
14.0,228.0,56.0,313.0,166.0,000448.xml
14.0,170.0,84.0,220.0,151.0,000448.xml
14.0,87.0,70.0,141.0,111.0,000448.xml
14.0,10.0,123.0,189.0,374.0,000448.xml
14.0,46.0,91.0,224.0,285.0,000448.xml
14.0,4.0,71.0,50.0,181.0,000448.xml
14.0,250.0,64.0,356.0,187.0,000448.xml
14.0,334.0,80.0,421.0,216.0,000448.xml
14.0,344.0,106.0,499.0,337.0,000448.xml
14.0,278.0,225.0,432.0,374.0,000448.xml
18.0,37.0,35.0,324.0,425.0,000450.xml
11.0,0.0,14.0,459.0,296.0,000454.xml
8.0,116.0,24.0,289.0,113.0,000459.xml
10.0,25.0,85.0,499.0,331.0,000459.xml
8.0,258.0,66.0,470.0,371.0,000460.xml
6.0,8.0,99.0,322.0,230.0,000461.xml
9.0,0.0,2.0,464.0,374.0,000462.xml
13.0,195.0,76.0,300.0,164.0,000463.xml
14.0,220.0,46.0,282.0,160.0,000463.xml
6.0,481.0,41.0,499.0,72.0,000463.xml
9.0,70.0,251.0,215.0,313.0,000464.xml
9.0,57.0,201.0,240.0,294.0,000464.xml
14.0,0.0,142.0,216.0,499.0,000468.xml
14.0,5.0,190.0,329.0,499.0,000468.xml
6.0,15.0,27.0,453.0,314.0,000469.xml
12.0,193.0,88.0,414.0,334.0,000470.xml
12.0,159.0,91.0,327.0,311.0,000470.xml
12.0,442.0,129.0,499.0,269.0,000470.xml
14.0,144.0,131.0,172.0,229.0,000470.xml
6.0,52.0,156.0,447.0,358.0,000474.xml
3.0,14.0,60.0,98.0,155.0,000474.xml
3.0,201.0,82.0,257.0,159.0,000474.xml
3.0,331.0,109.0,371.0,152.0,000474.xml
3.0,422.0,147.0,460.0,162.0,000474.xml
14.0,125.0,109.0,357.0,372.0,000476.xml
11.0,207.0,296.0,405.0,374.0,000476.xml
17.0,3.0,154.0,377.0,343.0,000476.xml
5.0,0.0,63.0,29.0,169.0,000477.xml
5.0,29.0,98.0,60.0,145.0,000477.xml
6.0,62.0,131.0,78.0,153.0,000477.xml
1.0,108.0,187.0,120.0,248.0,000477.xml
14.0,99.0,129.0,136.0,236.0,000477.xml
14.0,150.0,130.0,180.0,245.0,000477.xml
14.0,178.0,132.0,192.0,206.0,000477.xml
14.0,192.0,134.0,230.0,286.0,000477.xml
14.0,228.0,137.0,253.0,257.0,000477.xml
14.0,254.0,120.0,297.0,277.0,000477.xml
14.0,278.0,131.0,322.0,288.0,000477.xml
14.0,300.0,129.0,338.0,315.0,000477.xml
14.0,317.0,116.0,361.0,332.0,000477.xml
14.0,331.0,130.0,399.0,331.0,000477.xml
14.0,379.0,124.0,448.0,332.0,000477.xml
14.0,426.0,124.0,499.0,332.0,000477.xml
14.0,292.0,161.0,418.0,374.0,000480.xml
14.0,113.0,164.0,227.0,372.0,000480.xml
14.0,4.0,171.0,115.0,372.0,000480.xml
0.0,1.0,67.0,485.0,324.0,000480.xml
18.0,361.0,128.0,499.0,253.0,000482.xml
18.0,0.0,53.0,312.0,329.0,000482.xml
14.0,32.0,102.0,57.0,136.0,000482.xml
12.0,121.0,93.0,283.0,436.0,000483.xml
14.0,166.0,43.0,254.0,288.0,000483.xml
15.0,75.0,41.0,211.0,213.0,000484.xml
15.0,47.0,37.0,461.0,374.0,000484.xml
7.0,33.0,24.0,336.0,403.0,000486.xml
2.0,223.0,185.0,296.0,229.0,000489.xml
9.0,1.0,1.0,458.0,333.0,000491.xml
8.0,328.0,252.0,449.0,374.0,000492.xml
8.0,337.0,226.0,415.0,337.0,000492.xml
8.0,11.0,286.0,227.0,374.0,000492.xml
10.0,25.0,228.0,347.0,374.0,000492.xml
6.0,0.0,57.0,368.0,457.0,000494.xml
10.0,456.0,216.0,499.0,337.0,000496.xml
8.0,418.0,209.0,481.0,318.0,000496.xml
4.0,5.0,4.0,175.0,202.0,000498.xml
14.0,113.0,255.0,200.0,495.0,000498.xml
14.0,229.0,67.0,373.0,290.0,000499.xml
13.0,139.0,137.0,428.0,321.0,000499.xml
1.0,293.0,176.0,435.0,374.0,000500.xml
14.0,87.0,50.0,217.0,374.0,000500.xml
14.0,287.0,71.0,320.0,134.0,000500.xml
14.0,230.0,70.0,252.0,134.0,000500.xml
14.0,199.0,84.0,220.0,118.0,000500.xml
14.0,186.0,75.0,199.0,100.0,000500.xml
14.0,96.0,74.0,122.0,113.0,000500.xml
14.0,75.0,73.0,97.0,106.0,000500.xml
11.0,21.0,21.0,348.0,491.0,000501.xml
17.0,372.0,141.0,499.0,373.0,000503.xml
17.0,13.0,145.0,136.0,360.0,000503.xml
2.0,434.0,17.0,499.0,168.0,000508.xml
2.0,246.0,138.0,411.0,374.0,000508.xml
2.0,163.0,46.0,325.0,230.0,000508.xml
2.0,18.0,99.0,155.0,326.0,000508.xml
2.0,154.0,126.0,287.0,328.0,000508.xml
6.0,0.0,1.0,467.0,374.0,000509.xml
3.0,161.0,126.0,289.0,189.0,000513.xml
0.0,35.0,0.0,499.0,373.0,000514.xml
1.0,0.0,198.0,39.0,292.0,000515.xml
14.0,0.0,84.0,28.0,278.0,000515.xml
6.0,63.0,163.0,150.0,209.0,000515.xml
6.0,146.0,166.0,185.0,199.0,000515.xml
7.0,212.0,90.0,499.0,244.0,000516.xml
14.0,0.0,8.0,499.0,374.0,000516.xml
17.0,1.0,1.0,499.0,374.0,000516.xml
14.0,382.0,32.0,417.0,92.0,000518.xml
14.0,0.0,190.0,20.0,251.0,000518.xml
5.0,18.0,75.0,477.0,310.0,000518.xml
3.0,214.0,113.0,325.0,247.0,000519.xml
3.0,379.0,191.0,499.0,237.0,000519.xml
3.0,12.0,123.0,156.0,248.0,000519.xml
14.0,73.0,78.0,333.0,450.0,000520.xml
6.0,35.0,127.0,433.0,270.0,000522.xml
14.0,144.0,102.0,208.0,255.0,000523.xml
14.0,211.0,186.0,303.0,416.0,000523.xml
14.0,364.0,226.0,374.0,273.0,000523.xml
14.0,342.0,227.0,360.0,254.0,000523.xml
14.0,324.0,230.0,338.0,245.0,000523.xml
14.0,307.0,223.0,325.0,242.0,000523.xml
12.0,44.0,198.0,361.0,407.0,000523.xml
12.0,180.0,125.0,361.0,286.0,000524.xml
14.0,251.0,77.0,311.0,237.0,000524.xml
13.0,439.0,160.0,499.0,241.0,000525.xml
13.0,96.0,158.0,217.0,225.0,000525.xml
14.0,442.0,115.0,499.0,216.0,000525.xml
14.0,103.0,112.0,168.0,218.0,000525.xml
14.0,166.0,121.0,221.0,274.0,000526.xml
14.0,188.0,87.0,275.0,315.0,000526.xml
14.0,258.0,72.0,439.0,319.0,000526.xml
14.0,375.0,84.0,442.0,303.0,000526.xml
8.0,420.0,184.0,487.0,305.0,000526.xml
7.0,123.0,67.0,318.0,309.0,000528.xml
14.0,0.0,112.0,182.0,407.0,000530.xml
14.0,60.0,110.0,323.0,475.0,000530.xml
14.0,158.0,60.0,216.0,167.0,000530.xml
14.0,314.0,96.0,331.0,154.0,000530.xml
17.0,36.0,170.0,331.0,470.0,000530.xml
14.0,26.0,41.0,204.0,374.0,000531.xml
14.0,149.0,30.0,361.0,372.0,000531.xml
14.0,365.0,56.0,499.0,310.0,000531.xml
4.0,368.0,162.0,428.0,332.0,000531.xml
4.0,228.0,177.0,280.0,285.0,000531.xml
1.0,193.0,141.0,351.0,255.0,000535.xml
1.0,1.0,141.0,120.0,268.0,000535.xml
14.0,205.0,54.0,315.0,238.0,000535.xml
14.0,0.0,66.0,70.0,246.0,000535.xml
14.0,129.0,91.0,170.0,206.0,000535.xml
11.0,110.0,11.0,395.0,399.0,000537.xml
18.0,134.0,92.0,320.0,297.0,000540.xml
6.0,112.0,194.0,149.0,212.0,000541.xml
6.0,223.0,192.0,267.0,207.0,000541.xml
6.0,236.0,193.0,271.0,211.0,000541.xml
6.0,247.0,195.0,286.0,213.0,000541.xml
6.0,258.0,193.0,334.0,218.0,000541.xml
6.0,94.0,190.0,123.0,194.0,000541.xml
6.0,78.0,201.0,155.0,220.0,000541.xml
14.0,154.0,204.0,168.0,221.0,000541.xml
6.0,21.0,85.0,432.0,343.0,000543.xml
6.0,22.0,95.0,90.0,145.0,000543.xml
6.0,297.0,86.0,499.0,242.0,000543.xml
7.0,285.0,92.0,490.0,228.0,000544.xml
7.0,0.0,65.0,306.0,325.0,000544.xml
14.0,147.0,145.0,268.0,499.0,000545.xml
14.0,286.0,172.0,329.0,249.0,000545.xml
14.0,314.0,171.0,335.0,248.0,000545.xml
14.0,143.0,173.0,170.0,243.0,000545.xml
14.0,122.0,173.0,135.0,199.0,000545.xml
14.0,49.0,173.0,62.0,205.0,000545.xml
6.0,102.0,177.0,128.0,195.0,000545.xml
7.0,0.0,48.0,340.0,498.0,000549.xml
10.0,101.0,212.0,472.0,374.0,000550.xml
8.0,379.0,117.0,442.0,173.0,000550.xml
8.0,323.0,159.0,412.0,220.0,000550.xml
8.0,149.0,127.0,232.0,228.0,000550.xml
8.0,92.0,171.0,170.0,287.0,000550.xml
8.0,17.0,297.0,251.0,374.0,000550.xml
8.0,467.0,267.0,499.0,374.0,000550.xml
0.0,3.0,121.0,497.0,257.0,000552.xml
0.0,97.0,74.0,425.0,166.0,000552.xml
14.0,117.0,76.0,259.0,303.0,000554.xml
17.0,1.0,188.0,499.0,374.0,000554.xml
6.0,274.0,66.0,367.0,100.0,000554.xml
6.0,315.0,76.0,435.0,116.0,000554.xml
6.0,265.0,94.0,396.0,141.0,000554.xml
6.0,90.0,72.0,178.0,110.0,000554.xml
6.0,343.0,116.0,432.0,164.0,000554.xml
17.0,1.0,110.0,261.0,298.0,000555.xml
14.0,265.0,62.0,331.0,180.0,000555.xml
14.0,159.0,178.0,421.0,373.0,000555.xml
14.0,0.0,173.0,185.0,373.0,000555.xml
14.0,60.0,89.0,212.0,254.0,000555.xml
14.0,156.0,78.0,260.0,216.0,000555.xml
8.0,269.0,97.0,338.0,187.0,000555.xml
8.0,421.0,115.0,499.0,223.0,000555.xml
14.0,379.0,91.0,498.0,216.0,000555.xml
4.0,35.0,249.0,78.0,353.0,000559.xml
19.0,159.0,25.0,370.0,240.0,000559.xml
3.0,163.0,164.0,449.0,209.0,000563.xml
10.0,85.0,149.0,499.0,332.0,000564.xml
4.0,29.0,88.0,46.0,112.0,000564.xml
4.0,42.0,105.0,57.0,146.0,000564.xml
4.0,5.0,102.0,18.0,141.0,000564.xml
8.0,161.0,128.0,223.0,184.0,000564.xml
8.0,255.0,121.0,311.0,172.0,000564.xml
8.0,431.0,115.0,494.0,177.0,000564.xml
8.0,365.0,148.0,478.0,332.0,000564.xml
8.0,230.0,162.0,391.0,332.0,000564.xml
8.0,0.0,164.0,161.0,332.0,000564.xml
1.0,55.0,91.0,421.0,373.0,000565.xml
12.0,0.0,0.0,478.0,332.0,000577.xml
6.0,460.0,154.0,487.0,172.0,000579.xml
6.0,262.0,158.0,308.0,185.0,000579.xml
6.0,1.0,138.0,155.0,224.0,000579.xml
13.0,317.0,162.0,418.0,295.0,000579.xml
14.0,314.0,122.0,388.0,258.0,000579.xml
14.0,332.0,125.0,414.0,270.0,000579.xml
16.0,139.0,183.0,271.0,291.0,000581.xml
11.0,0.0,0.0,372.0,410.0,000582.xml
13.0,12.0,86.0,489.0,247.0,000583.xml
13.0,238.0,30.0,347.0,104.0,000583.xml
14.0,232.0,28.0,318.0,80.0,000583.xml
14.0,110.0,55.0,128.0,111.0,000583.xml
14.0,131.0,53.0,151.0,93.0,000583.xml
14.0,155.0,58.0,170.0,74.0,000583.xml
16.0,263.0,291.0,319.0,336.0,000588.xml
16.0,244.0,274.0,285.0,312.0,000588.xml
16.0,263.0,262.0,290.0,288.0,000588.xml
16.0,308.0,263.0,333.0,301.0,000588.xml
16.0,161.0,282.0,186.0,315.0,000588.xml
16.0,141.0,267.0,172.0,290.0,000588.xml
16.0,0.0,287.0,20.0,317.0,000588.xml
14.0,72.0,0.0,314.0,374.0,000589.xml
14.0,53.0,126.0,96.0,267.0,000589.xml
14.0,0.0,117.0,32.0,299.0,000589.xml
6.0,198.0,108.0,499.0,335.0,000590.xml
14.0,1.0,191.0,31.0,264.0,000591.xml
14.0,19.0,184.0,67.0,249.0,000591.xml
14.0,47.0,189.0,75.0,251.0,000591.xml
14.0,74.0,190.0,99.0,279.0,000591.xml
14.0,107.0,178.0,142.0,249.0,000591.xml
14.0,472.0,198.0,488.0,233.0,000591.xml
8.0,173.0,196.0,196.0,237.0,000591.xml
8.0,152.0,192.0,179.0,238.0,000591.xml
8.0,226.0,194.0,244.0,233.0,000591.xml
10.0,187.0,201.0,219.0,237.0,000591.xml
8.0,340.0,275.0,432.0,374.0,000592.xml
8.0,440.0,265.0,499.0,321.0,000592.xml
8.0,438.0,297.0,499.0,374.0,000592.xml
17.0,195.0,172.0,383.0,289.0,000592.xml
17.0,277.0,227.0,474.0,361.0,000592.xml
15.0,128.0,150.0,202.0,217.0,000592.xml
19.0,275.0,148.0,319.0,176.0,000592.xml
17.0,4.0,251.0,154.0,374.0,000592.xml
8.0,89.0,272.0,110.0,374.0,000592.xml
8.0,51.0,299.0,105.0,374.0,000592.xml
14.0,309.0,162.0,355.0,219.0,000597.xml
14.0,458.0,167.0,496.0,207.0,000597.xml
14.0,385.0,176.0,464.0,313.0,000597.xml
8.0,229.0,210.0,273.0,269.0,000597.xml
8.0,301.0,241.0,369.0,319.0,000597.xml
8.0,403.0,233.0,467.0,307.0,000597.xml
8.0,487.0,253.0,499.0,294.0,000597.xml
8.0,35.0,224.0,94.0,303.0,000597.xml
19.0,194.0,180.0,234.0,211.0,000597.xml
19.0,111.0,191.0,138.0,237.0,000597.xml
19.0,290.0,229.0,418.0,343.0,000598.xml
8.0,172.0,200.0,258.0,314.0,000598.xml
19.0,86.0,145.0,153.0,192.0,000598.xml
8.0,29.0,208.0,242.0,373.0,000599.xml
17.0,146.0,158.0,398.0,297.0,000599.xml
15.0,299.0,0.0,499.0,167.0,000601.xml
15.0,167.0,33.0,419.0,189.0,000601.xml
15.0,0.0,56.0,449.0,347.0,000601.xml
6.0,320.0,174.0,385.0,191.0,000605.xml
3.0,138.0,13.0,219.0,141.0,000608.xml
3.0,11.0,109.0,419.0,285.0,000608.xml
11.0,15.0,133.0,459.0,274.0,000609.xml
0.0,49.0,82.0,499.0,284.0,000610.xml
14.0,157.0,143.0,374.0,499.0,000612.xml
14.0,0.0,109.0,194.0,499.0,000612.xml
18.0,0.0,0.0,373.0,212.0,000612.xml
10.0,170.0,124.0,499.0,332.0,000613.xml
8.0,391.0,222.0,499.0,332.0,000613.xml
8.0,16.0,217.0,143.0,332.0,000613.xml
14.0,30.0,109.0,183.0,332.0,000613.xml
14.0,86.0,109.0,180.0,256.0,000613.xml
14.0,136.0,102.0,193.0,223.0,000613.xml
14.0,173.0,90.0,237.0,189.0,000613.xml
14.0,205.0,101.0,244.0,153.0,000613.xml
14.0,130.0,38.0,172.0,126.0,000613.xml
14.0,255.0,83.0,310.0,128.0,000613.xml
14.0,334.0,86.0,368.0,103.0,000613.xml
14.0,376.0,84.0,407.0,107.0,000613.xml
14.0,454.0,96.0,488.0,136.0,000613.xml
14.0,300.0,126.0,464.0,331.0,000613.xml
14.0,334.0,102.0,444.0,196.0,000613.xml
14.0,327.0,94.0,381.0,178.0,000613.xml
14.0,328.0,99.0,356.0,152.0,000613.xml
2.0,142.0,11.0,458.0,321.0,000619.xml
6.0,113.0,181.0,302.0,308.0,000620.xml
6.0,50.0,266.0,70.0,279.0,000620.xml
6.0,18.0,271.0,35.0,283.0,000620.xml
9.0,155.0,86.0,400.0,338.0,000622.xml
8.0,371.0,276.0,462.0,336.0,000625.xml
8.0,371.0,214.0,467.0,287.0,000625.xml
8.0,477.0,213.0,498.0,277.0,000625.xml
8.0,475.0,273.0,499.0,333.0,000625.xml
8.0,262.0,208.0,287.0,280.0,000625.xml
8.0,261.0,275.0,287.0,330.0,000625.xml
8.0,153.0,204.0,186.0,273.0,000625.xml
8.0,153.0,269.0,186.0,325.0,000625.xml
8.0,64.0,205.0,99.0,276.0,000625.xml
8.0,67.0,268.0,85.0,327.0,000625.xml
8.0,57.0,23.0,85.0,85.0,000625.xml
8.0,51.0,78.0,85.0,157.0,000625.xml
8.0,162.0,25.0,198.0,92.0,000625.xml
8.0,161.0,82.0,193.0,151.0,000625.xml
8.0,273.0,25.0,299.0,91.0,000625.xml
8.0,272.0,87.0,306.0,165.0,000625.xml
8.0,374.0,25.0,399.0,91.0,000625.xml
8.0,373.0,84.0,397.0,152.0,000625.xml
8.0,481.0,26.0,499.0,87.0,000625.xml
8.0,479.0,84.0,499.0,154.0,000625.xml
14.0,394.0,208.0,485.0,293.0,000625.xml
14.0,270.0,213.0,372.0,290.0,000625.xml
14.0,269.0,273.0,371.0,333.0,000625.xml
14.0,163.0,268.0,252.0,327.0,000625.xml
14.0,170.0,203.0,262.0,277.0,000625.xml
14.0,75.0,193.0,163.0,272.0,000625.xml
14.0,75.0,272.0,161.0,325.0,000625.xml
14.0,66.0,81.0,168.0,159.0,000625.xml
14.0,63.0,15.0,161.0,95.0,000625.xml
14.0,173.0,16.0,273.0,91.0,000625.xml
14.0,171.0,84.0,282.0,183.0,000625.xml
14.0,278.0,20.0,375.0,109.0,000625.xml
14.0,282.0,93.0,417.0,182.0,000625.xml
14.0,387.0,17.0,482.0,95.0,000625.xml
14.0,388.0,87.0,499.0,182.0,000625.xml
14.0,0.0,19.0,56.0,95.0,000625.xml
14.0,2.0,83.0,114.0,177.0,000625.xml
14.0,140.0,22.0,312.0,297.0,000626.xml
19.0,107.0,34.0,187.0,145.0,000626.xml
19.0,31.0,43.0,115.0,127.0,000626.xml
19.0,184.0,31.0,219.0,104.0,000626.xml
6.0,125.0,271.0,375.0,370.0,000628.xml
6.0,401.0,265.0,499.0,360.0,000628.xml
6.0,0.0,280.0,76.0,333.0,000628.xml
15.0,90.0,252.0,118.0,298.0,000628.xml
14.0,319.0,246.0,347.0,300.0,000628.xml
19.0,281.0,175.0,350.0,254.0,000632.xml
17.0,290.0,274.0,499.0,374.0,000632.xml
8.0,60.0,166.0,177.0,334.0,000632.xml
19.0,299.0,121.0,432.0,239.0,000633.xml
14.0,1.0,21.0,338.0,374.0,000633.xml
18.0,153.0,148.0,419.0,341.0,000635.xml
18.0,14.0,208.0,39.0,237.0,000635.xml
1.0,9.0,1.0,486.0,372.0,000637.xml
2.0,134.0,45.0,499.0,373.0,000645.xml
2.0,123.0,145.0,364.0,374.0,000645.xml
0.0,165.0,68.0,442.0,233.0,000647.xml
14.0,393.0,198.0,403.0,222.0,000648.xml
14.0,423.0,198.0,435.0,219.0,000648.xml
14.0,433.0,195.0,443.0,219.0,000648.xml
14.0,442.0,194.0,451.0,219.0,000648.xml
5.0,28.0,112.0,352.0,265.0,000648.xml
0.0,327.0,85.0,473.0,191.0,000648.xml
6.0,1.0,212.0,27.0,234.0,000648.xml
6.0,431.0,82.0,499.0,130.0,000653.xml
6.0,372.0,82.0,457.0,134.0,000653.xml
6.0,310.0,84.0,407.0,139.0,000653.xml
6.0,96.0,88.0,221.0,119.0,000653.xml
6.0,0.0,94.0,105.0,171.0,000653.xml
6.0,1.0,93.0,443.0,311.0,000653.xml
16.0,154.0,129.0,230.0,174.0,000654.xml
16.0,35.0,134.0,167.0,226.0,000654.xml
16.0,54.0,151.0,214.0,248.0,000654.xml
14.0,410.0,50.0,462.0,145.0,000654.xml
14.0,367.0,48.0,423.0,145.0,000654.xml
14.0,322.0,80.0,368.0,132.0,000654.xml
14.0,113.0,60.0,170.0,138.0,000654.xml
14.0,85.0,59.0,128.0,138.0,000654.xml
11.0,294.0,177.0,381.0,242.0,000654.xml
11.0,229.0,60.0,446.0,173.0,000656.xml
0.0,252.0,155.0,309.0,175.0,000657.xml
0.0,202.0,159.0,251.0,177.0,000657.xml
0.0,147.0,168.0,205.0,187.0,000657.xml
0.0,233.0,191.0,290.0,211.0,000657.xml
0.0,191.0,196.0,237.0,215.0,000657.xml
17.0,168.0,75.0,499.0,321.0,000660.xml
17.0,0.0,65.0,140.0,259.0,000660.xml
17.0,118.0,176.0,330.0,277.0,000661.xml
15.0,64.0,89.0,169.0,196.0,000661.xml
8.0,132.0,158.0,178.0,196.0,000661.xml
5.0,11.0,1.0,416.0,466.0,000663.xml
6.0,6.0,38.0,62.0,93.0,000663.xml
6.0,361.0,23.0,421.0,52.0,000663.xml
6.0,375.0,35.0,421.0,80.0,000663.xml
6.0,372.0,67.0,421.0,107.0,000663.xml
6.0,375.0,97.0,421.0,209.0,000663.xml
12.0,286.0,361.0,414.0,465.0,000667.xml
12.0,270.0,361.0,409.0,475.0,000667.xml
1.0,47.0,329.0,267.0,470.0,000671.xml
6.0,11.0,90.0,494.0,306.0,000672.xml
18.0,28.0,117.0,85.0,257.0,000675.xml
18.0,0.0,67.0,27.0,291.0,000675.xml
18.0,78.0,86.0,425.0,271.0,000675.xml
16.0,58.0,93.0,471.0,269.0,000676.xml
14.0,65.0,53.0,332.0,435.0,000677.xml
2.0,212.0,143.0,318.0,240.0,000680.xml
2.0,274.0,153.0,460.0,274.0,000682.xml
8.0,123.0,195.0,252.0,304.0,000684.xml
8.0,1.0,304.0,66.0,344.0,000684.xml
14.0,51.0,111.0,90.0,182.0,000684.xml
14.0,0.0,195.0,117.0,321.0,000684.xml
4.0,53.0,170.0,76.0,221.0,000684.xml
14.0,76.0,100.0,240.0,313.0,000684.xml
14.0,216.0,48.0,293.0,303.0,000684.xml
14.0,284.0,21.0,360.0,365.0,000684.xml
14.0,296.0,2.0,374.0,368.0,000684.xml
13.0,15.0,1.0,497.0,373.0,000685.xml
13.0,282.0,90.0,497.0,300.0,000686.xml
13.0,13.0,99.0,302.0,307.0,000686.xml
6.0,7.0,41.0,499.0,316.0,000688.xml
14.0,72.0,13.0,96.0,81.0,000688.xml
14.0,102.0,9.0,120.0,74.0,000688.xml
14.0,116.0,0.0,133.0,77.0,000688.xml
14.0,82.0,2.0,113.0,79.0,000688.xml
14.0,37.0,0.0,75.0,82.0,000688.xml
14.0,0.0,0.0,45.0,95.0,000688.xml
18.0,1.0,38.0,497.0,346.0,000689.xml
1.0,0.0,187.0,246.0,360.0,000690.xml
7.0,280.0,110.0,335.0,228.0,000690.xml
14.0,225.0,86.0,335.0,370.0,000690.xml
14.0,281.0,150.0,378.0,374.0,000694.xml
14.0,199.0,131.0,283.0,373.0,000694.xml
14.0,375.0,159.0,459.0,374.0,000694.xml
14.0,368.0,129.0,411.0,217.0,000694.xml
14.0,82.0,166.0,190.0,296.0,000694.xml
12.0,108.0,125.0,414.0,365.0,000695.xml
14.0,219.0,39.0,285.0,263.0,000695.xml
12.0,442.0,158.0,499.0,282.0,000695.xml
12.0,173.0,107.0,331.0,157.0,000695.xml
14.0,470.0,93.0,499.0,188.0,000695.xml
11.0,28.0,204.0,336.0,376.0,000699.xml
11.0,101.0,26.0,365.0,357.0,000699.xml
11.0,308.0,129.0,471.0,361.0,000699.xml
8.0,0.0,1.0,499.0,380.0,000699.xml
6.0,11.0,223.0,55.0,251.0,000700.xml
6.0,0.0,216.0,15.0,263.0,000700.xml
6.0,401.0,226.0,425.0,238.0,000700.xml
6.0,429.0,224.0,462.0,238.0,000700.xml
6.0,140.0,237.0,222.0,275.0,000700.xml
6.0,124.0,245.0,476.0,332.0,000700.xml
6.0,228.0,224.0,260.0,239.0,000700.xml
